household_id,year,month,bill_amount,estimated_kwh,total_duration_hours,total_power_watt,active_device_count
108,2025,4,809795.6,415.516,6.63,2089.4,11
108,2025,5,988167.88,678.361,9.53,2295.54,14
108,2025,6,1165881.03,994.93,7.51,4418.06,21
108,2025,7,1180074.03,761.449,5.28,4655.63,21
108,2025,8,986572.04,381.681,5.0,2462.37,12
108,2025,9,774337.44,224.319,3.89,1923.46,20
108,2025,10,609307.9,216.543,4.87,1434.76,9
108,2025,11,611738.07,362.612,3.11,3885.87,20
108,2025,12,865863.58,812.556,6.74,3886.98,20
109,2024,1,407647.4,117.966,3.41,1116.84,10
109,2024,2,567690.46,509.638,9.25,1900.5,13
109,2024,3,815894.32,727.966,7.32,3208.2,18
109,2024,4,898175.99,551.205,8.86,2073.34,8
109,2024,5,884653.48,641.038,8.49,2435.51,17
109,2024,6,725707.44,265.268,7.26,1217.51,14
109,2024,7,726726.74,587.535,8.55,2217.56,15
109,2024,8,789330.75,551.536,7.14,2491.29,13
109,2024,9,671377.23,331.897,5.79,1912.25,14
109,2024,10,659292.61,447.803,3.08,4688.52,21
109,2024,11,486026.25,216.824,3.23,2236.71,10
109,2024,12,535081.21,333.056,5.68,1890.66,15
109,2025,1,516199.05,399.419,4.96,2596.42,16
109,2025,2,596612.21,558.297,8.69,2294.54,12
109,2025,3,701354.05,682.563,9.44,2332.39,10
109,2025,4,1195016.09,1166.114,8.56,4539.0,20
109,2025,5,1213288.21,731.157,7.89,2988.68,14
109,2025,6,876303.57,224.054,5.44,1372.03,12
109,2025,7,1034096.66,850.452,8.52,3220.08,14
109,2025,8,1163988.13,943.406,9.21,3304.49,17
109,2025,9,1075040.83,664.83,8.06,2748.47,19
109,2025,10,868734.23,378.598,4.72,2586.7,21
109,2025,11,751638.31,346.656,6.66,1734.15,11
109,2025,12,552950.34,124.113,3.58,1118.39,7
110,2024,1,523125.8,374.041,8.36,1443.04,14
110,2024,2,574279.63,457.146,8.28,1904.63,17
110,2024,3,624838.32,362.625,5.07,2306.8,11
110,2024,4,549041.35,181.124,4.59,1316.68,6
110,2024,5,401677.86,80.642,3.52,739.53,6
110,2024,6,446343.21,285.37,6.62,1436.93,6
110,2024,7,311081.08,88.751,5.1,560.86,5
110,2024,8,465338.52,473.203,7.67,1990.79,8
110,2024,9,408915.28,227.057,4.01,1887.72,13
110,2024,10,664531.25,786.539,8.74,2904.6,19
110,2024,11,619424.43,418.136,9.94,1402.65,15
110,2024,12,579399.94,390.694,9.36,1347.11,11
110,2025,1,564998.73,410.883,9.26,1432.02,16
110,2025,2,714095.56,527.178,9.99,1884.14,21
110,2025,3,732373.59,494.746,6.15,2596.4,20
110,2025,4,655304.95,346.831,7.29,1585.01,8
110,2025,5,618437.47,325.818,4.36,2409.02,14
110,2025,6,500968.69,168.818,5.23,1076.23,10
110,2025,7,563069.63,458.719,7.05,2100.33,10
110,2025,8,512821.99,360.27,3.37,3445.55,14
110,2025,9,518078.38,363.039,6.77,1786.24,12
110,2025,10,406675.0,177.436,3.63,1578.51,15
110,2025,11,592733.76,689.757,9.36,2456.15,17
110,2025,12,591360.82,357.658,8.16,1413.58,14
111,2024,1,353805.83,266.751,9.75,882.41,8
111,2024,2,377710.41,295.57,4.1,2483.36,12
111,2024,3,398001.29,241.322,6.01,1295.44,5
111,2024,4,599329.52,589.277,9.31,2108.98,14
111,2024,5,575193.18,310.658,8.37,1197.54,5
111,2024,6,615958.77,326.47,7.3,1490.25,16
111,2024,7,629506.74,452.92,6.47,2258.64,15
111,2024,8,552041.8,254.852,9.06,907.49,9
111,2024,9,705633.41,703.545,7.2,3255.19,21
111,2024,10,597436.17,284.815,3.72,2467.47,12
111,2024,11,693683.74,691.441,8.14,2831.35,18
111,2024,12,607925.77,285.351,5.67,1622.46,12
111,2025,1,674550.19,522.99,8.01,2106.13,14
111,2025,2,755775.89,634.732,8.73,2595.97,10
111,2025,3,994330.04,922.321,6.61,4499.78,19
111,2025,4,838227.47,366.792,9.09,1344.8,6
111,2025,5,936684.41,710.766,8.35,2744.57,12
111,2025,6,888327.29,485.471,4.06,3983.52,17
111,2025,7,678293.1,178.391,4.38,1314.06,6
111,2025,8,847313.37,719.984,8.74,2657.35,11
111,2025,9,882493.67,836.409,8.01,3482.07,15
111,2025,10,583553.46,115.687,7.4,504.33,6
111,2025,11,463607.73,142.216,6.26,756.79,8
111,2025,12,421584.91,234.626,6.63,1141.53,6
112,2024,1,396103.78,210.75,6.08,1118.92,8
112,2024,2,558905.44,463.9,5.13,3118.95,21
112,2024,3,461049.67,170.751,5.73,961.27,5
112,2024,4,401131.46,182.717,3.81,1598.08,15
112,2024,5,422608.03,306.443,4.74,2084.11,14
112,2024,6,344621.95,153.413,6.76,756.7,6
112,2024,7,496457.0,503.856,9.35,1737.71,9
112,2024,8,522678.78,429.719,5.29,2619.56,17
112,2024,9,512554.33,354.343,7.72,1529.43,17
112,2024,10,432895.28,310.09,6.0,1667.45,18
112,2024,11,686631.57,749.109,6.61,3777.21,18
112,2024,12,539050.21,207.877,4.56,1471.11,16
112,2025,1,610976.75,420.608,6.5,2086.92,11
112,2025,2,675536.57,468.269,9.42,1775.15,19
112,2025,3,1130492.66,1055.213,8.36,4072.92,16
112,2025,4,1020745.37,407.565,8.76,1551.2,9
112,2025,5,913696.48,426.852,6.7,2055.83,10
112,2025,6,761218.65,333.282,8.32,1334.96,13
112,2025,7,607362.05,232.967,3.03,2480.63,12
112,2025,8,718970.73,604.315,6.28,3103.36,20
112,2025,9,555737.21,213.021,6.55,1083.95,11
112,2025,10,577206.14,506.491,9.09,1798.33,17
112,2025,11,513755.3,272.891,6.12,1486.79,7
112,2025,12,438652.0,289.545,7.6,1229.55,7
113,2024,1,610378.25,369.854,4.41,2703.3,14
113,2024,2,581636.49,349.52,5.37,2242.51,9
113,2024,3,694055.81,636.325,7.59,2705.16,14
113,2024,4,464145.69,112.193,4.02,931.32,8
113,2024,5,756616.76,803.733,7.68,3376.17,21
113,2024,6,1005024.84,995.598,7.59,4373.08,19
113,2024,7,911049.05,428.147,6.38,2163.9,19
113,2024,8,854430.66,629.094,6.73,3014.46,13
113,2024,9,667537.8,224.647,3.73,2009.72,13
113,2024,10,573220.42,297.785,7.11,1350.14,12
113,2024,11,648779.68,489.733,7.48,2183.09,17
113,2024,12,544349.22,266.986,6.43,1340.22,14
113,2025,1,643639.77,619.953,6.14,3258.21,17
113,2025,2,928363.45,976.018,8.6,4052.8,17
113,2025,3,863875.19,424.114,4.64,2951.1,12
113,2025,4,679300.29,251.304,7.34,1141.79,7
113,2025,5,724376.64,468.048,9.45,1597.52,13
113,2025,6,755701.85,442.922,4.2,3512.96,20
113,2025,7,620577.71,274.663,4.49,1971.78,8
113,2025,8,695195.22,650.607,4.34,4837.93,20
113,2025,9,561264.29,194.109,3.54,1826.52,16
113,2025,10,499713.33,264.664,8.48,1006.45,8
113,2025,11,596106.34,648.974,5.67,3814.39,21
113,2025,12,659080.34,551.696,8.27,2151.5,10
114,2024,1,465415.34,129.848,5.63,743.52,8
114,2024,2,413056.51,208.355,7.7,932.81,5
114,2024,3,603251.5,560.018,8.08,2234.58,9
114,2024,4,678098.84,463.869,7.14,2164.97,11
114,2024,5,1062617.66,979.681,7.41,4264.11,17
114,2024,6,859697.32,360.347,7.46,1609.41,20
114,2024,7,654740.79,191.055,3.08,2003.56,12
114,2024,8,762135.34,563.659,9.23,1971.01,10
114,2024,9,594647.63,132.852,3.79,1167.79,5
114,2024,10,450075.66,175.105,3.68,1536.37,9
114,2024,11,746044.83,1042.021,7.5,4633.59,20
114,2024,12,591723.54,256.446,4.14,1997.71,12
114,2025,1,555148.49,321.037,4.95,2091.9,13
114,2025,2,786854.31,699.343,6.7,3729.74,18
114,2025,3,661718.88,278.914,8.66,1039.33,10
114,2025,4,692427.53,453.012,8.9,1696.44,18
114,2025,5,506232.11,155.997,4.49,1120.52,9
114,2025,6,383128.16,69.039,3.23,713.39,6
114,2025,7,598043.48,607.04,9.76,2005.83,11
114,2025,8,635438.0,349.423,3.59,3140.51,16
114,2025,9,595484.19,408.999,6.06,2248.82,20
114,2025,10,433952.85,190.619,4.8,1280.36,16
114,2025,11,650359.84,820.24,6.19,4417.77,18
114,2025,12,600353.83,452.086,8.15,1788.77,15
115,2024,1,454418.01,152.091,7.93,618.7,7
115,2024,2,424181.12,249.62,3.03,2839.73,14
115,2024,3,438460.54,306.678,8.23,1201.74,7
115,2024,4,425309.12,209.237,4.42,1578.54,16
115,2024,5,490393.44,380.289,7.66,1600.95,13
115,2024,6,489554.67,373.687,7.59,1640.83,20
115,2024,7,550021.34,403.442,6.3,2066.04,14
115,2024,8,553600.88,390.172,6.79,1852.45,14
115,2024,9,414271.89,154.214,3.58,1435.51,8
115,2024,10,582833.56,599.495,8.94,2164.28,10
115,2024,11,615607.22,476.664,5.64,2818.35,16
115,2024,12,600231.78,497.239,5.87,2734.52,11
115,2025,1,497708.11,305.368,4.88,2017.35,16
115,2025,2,595132.7,570.75,5.45,3738.36,15
115,2025,3,924653.12,900.067,6.25,4647.68,18
115,2025,4,770903.27,275.102,4.75,1932.31,10
115,2025,5,856887.98,668.559,4.95,4356.73,17
115,2025,6,729886.47,291.646,7.22,1345.66,12
115,2025,7,539418.4,106.181,6.29,544.39,6
115,2025,8,689273.28,550.734,9.1,1952.52,10
115,2025,9,1005606.59,1185.81,9.7,4075.72,19
115,2025,10,990822.75,572.074,8.16,2260.19,15
115,2025,11,903483.95,522.24,8.28,2101.27,18
115,2025,12,762843.32,264.662,8.94,955.39,7
116,2024,1,464794.12,489.578,8.56,1844.89,17
116,2024,2,653632.78,594.522,9.89,2073.52,16
116,2024,3,778049.43,604.622,9.58,2036.35,11
116,2024,4,696628.73,347.079,4.97,2326.82,18
116,2024,5,855243.71,757.8,6.08,4023.8,16
116,2024,6,716238.13,354.607,8.51,1389.14,17
116,2024,7,663398.77,423.545,5.27,2594.3,15
116,2024,8,642139.66,413.038,3.95,3375.17,14
116,2024,9,671979.1,545.647,8.33,2184.62,21
116,2024,10,562499.67,300.675,6.31,1538.25,12
116,2024,11,589704.71,452.329,9.67,1558.88,13
116,2024,12,700079.49,590.199,4.39,4332.01,21
116,2025,1,767447.79,666.043,9.24,2324.86,15
116,2025,2,691124.27,342.239,7.25,1686.19,16
116,2025,3,598549.38,341.215,4.63,2376.19,12
116,2025,4,385819.95,79.938,3.24,821.24,6
116,2025,5,372861.05,235.719,5.08,1498.26,7
116,2025,6,464358.01,339.481,7.03,1610.55,12
116,2025,7,797715.7,876.05,7.84,3603.62,16
116,2025,8,758111.3,482.161,6.75,2303.4,13
116,2025,9,698267.72,471.338,8.8,1785.41,12
116,2025,10,570346.83,336.747,4.78,2274.07,16
116,2025,11,557665.21,399.625,4.07,3275.22,19
116,2025,12,641607.43,608.477,5.79,3391.34,16
117,2024,1,411050.74,465.095,3.67,4082.61,16
117,2024,2,352435.05,175.023,6.05,997.15,5
117,2024,3,565017.43,485.017,9.02,1734.15,14
117,2024,4,476828.48,236.227,9.61,819.02,6
117,2024,5,446977.53,274.33,4.44,1993.33,18
117,2024,6,530966.19,506.261,8.96,1884.22,20
117,2024,7,447087.72,207.377,3.92,1708.46,7
117,2024,8,612369.99,657.785,8.59,2471.47,10
117,2024,9,673642.7,520.322,8.72,1988.68,13
117,2024,10,650118.21,443.286,6.21,2304.5,11
117,2024,11,584603.89,334.57,3.94,2827.75,15
117,2024,12,454588.71,203.396,3.2,2051.74,10
117,2025,1,491118.39,306.464,6.28,1573.27,19
117,2025,2,602981.79,421.5,7.09,2123.4,10
117,2025,3,888925.03,817.479,8.46,3117.92,15
117,2025,4,712775.04,239.419,4.04,1977.03,10
117,2025,5,991735.59,1040.62,9.12,3680.53,19
117,2025,6,860876.82,444.981,9.53,1556.96,8
117,2025,7,776440.72,407.705,4.51,2916.56,15
117,2025,8,645698.67,274.83,5.05,1755.31,7
117,2025,9,556345.7,204.617,4.45,1533.62,12
117,2025,10,447292.26,181.904,5.05,1161.04,5
117,2025,11,706126.95,713.655,7.6,3130.71,16
117,2025,12,561425.48,165.984,8.2,652.86,6
118,2024,1,339203.96,115.016,4.9,757.52,7
118,2024,2,339398.68,124.47,6.51,659.49,5
118,2024,3,296250.72,174.739,4.56,1236.81,5
118,2024,4,464438.57,444.23,8.58,1726.06,11
118,2024,5,564677.9,508.383,4.02,4079.12,16
118,2024,6,512568.83,322.361,3.27,3289.72,17
118,2024,7,527582.32,412.892,9.16,1454.2,8
118,2024,8,694591.41,758.664,9.18,2666.79,14
118,2024,9,608343.21,371.861,9.31,1331.32,12
118,2024,10,533074.6,263.75,5.54,1536.42,7
118,2024,11,488385.16,245.679,5.19,1576.47,8
118,2024,12,543602.48,308.843,9.07,1098.88,8
118,2025,1,480126.22,175.749,9.25,612.92,5
118,2025,2,463048.56,316.844,4.94,2288.9,10
118,2025,3,382788.34,225.313,5.45,1333.59,6
118,2025,4,715797.42,900.358,9.68,3100.4,14
118,2025,5,614150.82,298.864,5.19,1857.08,9
118,2025,6,607535.72,356.924,5.03,2365.89,18
118,2025,7,585427.26,375.38,8.87,1365.48,8
118,2025,8,916273.31,1057.85,9.47,3603.72,20
118,2025,9,788805.55,370.599,7.44,1659.77,17
118,2025,10,971671.23,837.238,6.86,3937.22,21
118,2025,11,894211.75,611.995,4.93,4137.5,16
118,2025,12,903339.11,622.781,5.44,3695.6,17
119,2024,1,411520.58,203.012,6.33,1035.18,6
119,2024,2,596983.93,624.294,8.9,2417.45,19
119,2024,3,764981.7,719.998,9.41,2467.15,14
119,2024,4,741268.83,404.253,9.77,1378.63,9
119,2024,5,1121480.08,1155.664,8.38,4450.71,20
119,2024,6,818334.31,177.479,3.39,1743.9,15
119,2024,7,834591.55,633.073,8.91,2291.98,10
119,2024,8,731158.0,444.576,6.5,2206.34,11
119,2024,9,632857.5,325.805,8.25,1316.94,14
119,2024,10,613460.25,476.143,9.38,1637.53,8
119,2024,11,660556.2,503.246,5.97,2810.86,17
119,2024,12,579401.29,314.907,5.66,1795.82,8
119,2025,1,559863.77,345.948,5.7,1958.04,11
119,2025,2,677305.68,530.737,5.98,3170.8,19
119,2025,3,653333.49,311.135,5.8,1731.03,8
119,2025,4,643252.78,447.49,4.82,3091.59,12
119,2025,5,691286.49,541.896,5.72,3055.9,19
119,2025,6,746624.07,556.299,7.25,2556.34,16
119,2025,7,726276.59,457.343,6.31,2337.96,16
119,2025,8,508472.2,82.353,5.46,486.76,6
119,2025,9,766566.33,938.261,9.52,3285.58,16
119,2025,10,735359.54,393.274,9.83,1290.68,5
119,2025,11,1125449.15,1219.014,8.45,4808.22,19
119,2025,12,925392.64,473.835,3.51,4352.43,17
120,2024,1,222613.83,95.276,4.7,653.35,5
120,2024,2,301875.76,333.171,6.86,1674.45,11
120,2024,3,389650.69,384.728,5.45,2277.16,9
120,2024,4,446152.64,351.385,3.41,3433.92,15
120,2024,5,498028.91,523.196,4.7,3589.09,20
120,2024,6,533904.71,299.787,8.47,1179.54,7
120,2024,7,626450.68,483.877,4.97,3139.18,20
120,2024,8,665446.35,431.721,5.5,2534.12,12
120,2024,9,578276.44,302.792,7.83,1288.62,9
120,2024,10,610639.9,597.206,6.75,2854.25,19
120,2024,11,476528.37,202.684,3.25,2081.55,14
120,2024,12,694263.45,647.293,5.54,3766.04,18
120,2025,1,598631.68,351.098,3.89,2912.88,13
120,2025,2,407088.96,86.456,3.45,894.55,10
120,2025,3,732323.92,788.215,6.77,3757.95,15
120,2025,4,730462.66,424.253,5.7,2482.26,14
120,2025,5,971940.95,931.514,7.47,4024.09,21
120,2025,6,838463.95,407.796,8.59,1581.78,8
120,2025,7,638261.69,231.226,3.77,1980.19,8
120,2025,8,548584.08,336.162,7.9,1371.85,6
120,2025,9,496957.8,233.322,3.18,2443.04,16
120,2025,10,539046.96,429.201,4.74,2922.03,17
120,2025,11,697481.02,669.187,9.36,2382.25,12
120,2025,12,684480.55,500.719,9.21,1754.12,11
